session_id,round_id,start_time,end_time,trial_elapsed_seconds
23a477dd-d8b8-42c6-adbe-47f39ed77952,458,2025-03-30 22:30:07.305,2025-03-30 22:30:22.313,15.008
dfb19734-6102-44df-8e11-9947e134eeb2,460,2025-03-30 22:33:28.913,2025-03-30 22:33:31.191,2.278
dfb19734-6102-44df-8e11-9947e134eeb2,461,2025-03-30 22:33:31.192,2025-03-30 22:33:34.576,3.384
dfb19734-6102-44df-8e11-9947e134eeb2,463,2025-03-30 22:33:39.354,2025-03-30 22:33:42.175,2.821
dfb19734-6102-44df-8e11-9947e134eeb2,464,2025-03-30 22:33:42.177,2025-03-30 22:33:48.999,6.822
dfb19734-6102-44df-8e11-9947e134eeb2,465,2025-03-30 22:33:49.002,2025-03-30 22:33:52.059,3.057
dfb19734-6102-44df-8e11-9947e134eeb2,466,2025-03-30 22:33:52.061,2025-03-30 22:33:56.431,4.37
dfb19734-6102-44df-8e11-9947e134eeb2,467,2025-03-30 22:33:56.433,2025-03-30 22:33:59.520,3.087
dfb19734-6102-44df-8e11-9947e134eeb2,468,2025-03-30 22:33:59.522,2025-03-30 22:34:03.684,4.162
dfb19734-6102-44df-8e11-9947e134eeb2,469,2025-03-30 22:34:03.687,2025-03-30 22:34:07.733,4.046
dfb19734-6102-44df-8e11-9947e134eeb2,470,2025-03-30 22:34:07.735,2025-03-30 22:34:10.728,2.993
dfb19734-6102-44df-8e11-9947e134eeb2,471,2025-03-30 22:34:10.730,2025-03-30 22:34:14.430,3.7
dfb19734-6102-44df-8e11-9947e134eeb2,472,2025-03-30 22:34:14.432,2025-03-30 22:34:19.247,4.815
dfb19734-6102-44df-8e11-9947e134eeb2,473,2025-03-30 22:34:19.250,2025-03-30 22:34:25.582,6.332
dfb19734-6102-44df-8e11-9947e134eeb2,474,2025-03-30 22:34:25.586,2025-03-30 22:34:29.324,3.738
dfb19734-6102-44df-8e11-9947e134eeb2,475,2025-03-30 22:34:29.326,2025-03-30 22:34:33.653,4.327
dfb19734-6102-44df-8e11-9947e134eeb2,476,2025-03-30 22:34:33.655,2025-03-30 22:34:38.485,4.83
dfb19734-6102-44df-8e11-9947e134eeb2,477,2025-03-30 22:34:38.487,2025-03-30 22:34:44.512,6.025
dfb19734-6102-44df-8e11-9947e134eeb2,478,2025-03-30 22:34:44.515,2025-03-30 22:34:49.329,4.814
dfb19734-6102-44df-8e11-9947e134eeb2,479,2025-03-30 22:34:49.331,2025-03-30 22:34:53.016,3.685
dfb19734-6102-44df-8e11-9947e134eeb2,480,2025-03-30 22:34:58.155,2025-03-30 22:35:00.657,2.502
dfb19734-6102-44df-8e11-9947e134eeb2,481,2025-03-30 22:35:00.659,2025-03-30 22:35:07.426,6.767
dfb19734-6102-44df-8e11-9947e134eeb2,482,2025-03-30 22:35:07.429,2025-03-30 22:35:11.474,4.045
dfb19734-6102-44df-8e11-9947e134eeb2,483,2025-03-30 22:35:11.476,2025-03-30 22:35:19.327,7.851
dfb19734-6102-44df-8e11-9947e134eeb2,484,2025-03-30 22:35:19.331,2025-03-30 22:35:25.787,6.456
dfb19734-6102-44df-8e11-9947e134eeb2,485,2025-03-30 22:35:25.790,2025-03-30 22:35:29.518,3.728
dfb19734-6102-44df-8e11-9947e134eeb2,486,2025-03-30 22:35:29.519,2025-03-30 22:35:35.794,6.275
dfb19734-6102-44df-8e11-9947e134eeb2,487,2025-03-30 22:35:35.797,2025-03-30 22:35:39.621,3.824
dfb19734-6102-44df-8e11-9947e134eeb2,488,2025-03-30 22:35:39.623,2025-03-30 22:35:43.437,3.814
dfb19734-6102-44df-8e11-9947e134eeb2,489,2025-03-30 22:35:43.439,2025-03-30 22:35:46.054,2.615
dfb19734-6102-44df-8e11-9947e134eeb2,490,2025-03-30 22:35:46.056,2025-03-30 22:35:52.124,6.068
dfb19734-6102-44df-8e11-9947e134eeb2,491,2025-03-30 22:35:52.127,2025-03-30 22:35:55.741,3.614
dfb19734-6102-44df-8e11-9947e134eeb2,492,2025-03-30 22:35:55.743,2025-03-30 22:36:03.427,7.684
dfb19734-6102-44df-8e11-9947e134eeb2,493,2025-03-30 22:36:03.430,2025-03-30 22:36:09.120,5.69
dfb19734-6102-44df-8e11-9947e134eeb2,494,2025-03-30 22:36:09.123,2025-03-30 22:36:13.839,4.716
dfb19734-6102-44df-8e11-9947e134eeb2,495,2025-03-30 22:36:13.841,2025-03-30 22:36:22.470,8.629
dfb19734-6102-44df-8e11-9947e134eeb2,496,2025-03-30 22:36:22.475,2025-03-30 22:36:26.561,4.086
dfb19734-6102-44df-8e11-9947e134eeb2,497,2025-03-30 22:36:26.563,2025-03-30 22:36:30.626,4.063
dfb19734-6102-44df-8e11-9947e134eeb2,498,2025-03-30 22:36:30.628,2025-03-30 22:36:34.606,3.978
dfb19734-6102-44df-8e11-9947e134eeb2,499,2025-03-30 22:36:34.609,2025-03-30 22:36:38.965,4.356
dfb19734-6102-44df-8e11-9947e134eeb2,500,2025-03-30 22:36:38.967,2025-03-30 22:36:43.377,4.41
dfb19734-6102-44df-8e11-9947e134eeb2,501,2025-03-30 22:36:43.381,2025-03-30 22:36:46.481,3.1
dfb19734-6102-44df-8e11-9947e134eeb2,502,2025-03-30 22:36:46.482,2025-03-30 22:36:51.910,5.428
dfb19734-6102-44df-8e11-9947e134eeb2,503,2025-03-30 22:36:51.913,2025-03-30 22:36:56.058,4.145
dfb19734-6102-44df-8e11-9947e134eeb2,504,2025-03-30 22:36:56.060,2025-03-30 22:36:59.523,3.463
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1785,2025-04-01 22:25:16.966,2025-04-01 22:25:22.073,5.107
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1787,2025-04-01 22:25:31.421,2025-04-01 22:25:34.770,3.349
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1788,2025-04-01 22:25:34.773,2025-04-01 22:25:39.713,4.94
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1789,2025-04-01 22:25:39.715,2025-04-01 22:25:50.463,10.748
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1790,2025-04-01 22:25:50.468,2025-04-01 22:25:54.277,3.809
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1791,2025-04-01 22:25:54.280,2025-04-01 22:25:59.761,5.481
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1792,2025-04-01 22:25:59.765,2025-04-01 22:26:02.823,3.058
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1793,2025-04-01 22:26:02.824,2025-04-01 22:26:07.334,4.51
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1794,2025-04-01 22:26:07.337,2025-04-01 22:26:12.905,5.568
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1795,2025-04-01 22:26:12.908,2025-04-01 22:26:15.018,2.11
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1796,2025-04-01 22:26:15.020,2025-04-01 22:26:18.681,3.661
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1797,2025-04-01 22:26:18.683,2025-04-01 22:26:21.353,2.67
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1798,2025-04-01 22:26:21.354,2025-04-01 22:26:24.291,2.937
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1799,2025-04-01 22:26:24.292,2025-04-01 22:26:29.457,5.165
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1800,2025-04-01 22:26:29.460,2025-04-01 22:26:39.818,10.358
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1801,2025-04-01 22:26:39.822,2025-04-01 22:26:44.244,4.422
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1802,2025-04-01 22:26:44.246,2025-04-01 22:26:58.056,13.81
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1803,2025-04-01 22:27:03.083,2025-04-01 22:27:07.034,3.951
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1804,2025-04-01 22:27:12.118,2025-04-01 22:27:14.719,2.601
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1805,2025-04-01 22:27:14.720,2025-04-01 22:27:18.144,3.424
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1806,2025-04-01 22:27:18.147,2025-04-01 22:27:22.557,4.41
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1807,2025-04-01 22:27:22.559,2025-04-01 22:27:26.107,3.548
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1808,2025-04-01 22:27:26.110,2025-04-01 22:27:29.949,3.839
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1809,2025-04-01 22:27:29.951,2025-04-01 22:27:35.018,5.067
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1810,2025-04-01 22:27:35.021,2025-04-01 22:27:38.540,3.519
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1811,2025-04-01 22:27:38.541,2025-04-01 22:27:41.867,3.326
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1812,2025-04-01 22:27:41.868,2025-04-01 22:27:48.190,6.322
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1813,2025-04-01 22:27:48.194,2025-04-01 22:27:51.975,3.781
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1814,2025-04-01 22:27:51.977,2025-04-01 22:27:55.288,3.311
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1815,2025-04-01 22:27:55.290,2025-04-01 22:27:59.883,4.593
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1816,2025-04-01 22:27:59.887,2025-04-01 22:28:03.363,3.476
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1817,2025-04-01 22:28:03.365,2025-04-01 22:28:10.242,6.877
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1818,2025-04-01 22:28:10.245,2025-04-01 22:28:13.750,3.505
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1819,2025-04-01 22:28:13.752,2025-04-01 22:28:16.575,2.823
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1820,2025-04-01 22:28:16.576,2025-04-01 22:28:20.293,3.717
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1821,2025-04-01 22:28:20.294,2025-04-01 22:28:24.847,4.553
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1822,2025-04-01 22:28:24.850,2025-04-01 22:28:27.754,2.904
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1823,2025-04-01 22:28:27.756,2025-04-01 22:28:36.849,9.093
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1824,2025-04-01 22:28:36.853,2025-04-01 22:28:46.888,10.035
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1825,2025-04-01 22:28:46.892,2025-04-01 22:28:52.622,5.73
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1826,2025-04-01 22:28:52.624,2025-04-01 22:28:56.867,4.243
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1827,2025-04-01 22:28:56.869,2025-04-01 22:29:01.322,4.453
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1828,2025-04-01 22:29:01.324,2025-04-01 22:29:06.265,4.941
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1829,2025-04-01 22:29:06.267,2025-04-01 22:29:10.999,4.732
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1830,2025-04-01 22:29:11.001,2025-04-01 22:29:14.506,3.505
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1831,2025-04-01 22:29:14.508,2025-04-01 22:29:18.307,3.799
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1832,2025-04-01 22:29:18.309,2025-04-01 22:29:22.150,3.841
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1833,2025-04-01 22:29:22.152,2025-04-01 22:29:25.212,3.06
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1834,2025-04-01 22:29:25.214,2025-04-01 22:29:28.094,2.88
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1835,2025-04-01 22:29:28.096,2025-04-01 22:29:36.924,8.828
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1836,2025-04-01 22:29:36.928,2025-04-01 22:29:41.907,4.979
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1837,2025-04-01 22:29:41.909,2025-04-01 22:29:46.877,4.968
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1838,2025-04-01 22:29:46.880,2025-04-01 22:29:53.658,6.778
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1839,2025-04-01 22:29:53.661,2025-04-01 22:29:57.011,3.35
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1840,2025-04-01 22:29:57.013,2025-04-01 22:30:00.214,3.201
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1841,2025-04-01 22:30:00.216,2025-04-01 22:30:02.928,2.712
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1842,2025-04-01 22:30:02.930,2025-04-01 22:30:08.874,5.944
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1843,2025-04-01 22:30:08.877,2025-04-01 22:30:11.685,2.808
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1844,2025-04-01 22:30:11.687,2025-04-01 22:30:15.320,3.633
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1845,2025-04-01 22:30:15.322,2025-04-01 22:30:19.344,4.022
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1846,2025-04-01 22:30:19.346,2025-04-01 22:30:29.717,10.371
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1847,2025-04-01 22:30:29.721,2025-04-01 22:30:35.801,6.08
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1848,2025-04-01 22:30:35.805,2025-04-01 22:30:40.032,4.227
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1849,2025-04-01 22:30:40.034,2025-04-01 22:30:49.473,9.439
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1850,2025-04-01 22:30:49.478,2025-04-01 22:30:56.893,7.415
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1851,2025-04-01 22:30:56.896,2025-04-01 22:31:01.641,4.745
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1852,2025-04-01 22:31:01.643,2025-04-01 22:31:09.897,8.254
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1853,2025-04-01 22:31:09.902,2025-04-01 22:31:15.117,5.215
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1854,2025-04-01 22:31:15.120,2025-04-01 22:31:20.199,5.079
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1855,2025-04-01 22:31:20.201,2025-04-01 22:31:26.422,6.221
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1856,2025-04-01 22:31:26.426,2025-04-01 22:31:28.940,2.514
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1857,2025-04-01 22:31:28.942,2025-04-01 22:31:34.901,5.959
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1858,2025-04-01 22:31:34.903,2025-04-01 22:31:40.902,5.999
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1859,2025-04-01 22:31:40.906,2025-04-01 22:31:46.805,5.899
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1860,2025-04-01 22:31:46.809,2025-04-01 22:31:51.509,4.7
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1861,2025-04-01 22:31:51.512,2025-04-01 22:31:58.290,6.778
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1862,2025-04-01 22:31:58.294,2025-04-01 22:32:04.096,5.802
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1863,2025-04-01 22:32:04.099,2025-04-01 22:32:06.503,2.404
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1864,2025-04-01 22:32:06.505,2025-04-01 22:32:11.266,4.761
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1865,2025-04-01 22:32:11.268,2025-04-01 22:32:15.583,4.315
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1866,2025-04-01 22:32:15.585,2025-04-01 22:32:19.869,4.284
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1867,2025-04-01 22:32:19.872,2025-04-01 22:32:26.302,6.43
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1868,2025-04-01 22:32:26.305,2025-04-01 22:32:29.963,3.658
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1869,2025-04-01 22:32:29.965,2025-04-01 22:32:33.039,3.074
3e4a23a8-c0e7-4ce7-ae53-eeaf9f4c0fd5,1870,2025-04-01 22:32:33.041,2025-04-01 22:32:41.770,8.729
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,1987,2025-04-02 21:48:17.562,2025-04-02 21:48:25.967,8.405
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,1988,2025-04-02 21:48:26.057,2025-04-02 21:48:30.308,4.251
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,1989,2025-04-02 21:48:30.310,2025-04-02 21:48:35.988,5.678
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,1990,2025-04-02 21:48:35.990,2025-04-02 21:48:46.151,10.161
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,1991,2025-04-02 21:48:46.155,2025-04-02 21:48:48.821,2.666
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,1992,2025-04-02 21:48:48.823,2025-04-02 21:48:52.455,3.632
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,1993,2025-04-02 21:48:52.458,2025-04-02 21:48:56.018,3.56
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,1994,2025-04-02 21:48:56.020,2025-04-02 21:49:00.125,4.105
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,1995,2025-04-02 21:49:00.126,2025-04-02 21:49:04.357,4.231
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,1996,2025-04-02 21:49:04.360,2025-04-02 21:49:07.739,3.379
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,1997,2025-04-02 21:49:07.741,2025-04-02 21:49:11.777,4.036
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,1998,2025-04-02 21:49:11.779,2025-04-02 21:49:21.230,9.451
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,1999,2025-04-02 21:49:21.233,2025-04-02 21:49:30.014,8.781
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2000,2025-04-02 21:49:30.018,2025-04-02 21:49:33.672,3.654
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2001,2025-04-02 21:49:33.674,2025-04-02 21:49:37.696,4.022
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2002,2025-04-02 21:49:37.698,2025-04-02 21:49:41.467,3.769
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2003,2025-04-02 21:49:41.469,2025-04-02 21:49:45.588,4.119
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2004,2025-04-02 21:49:45.590,2025-04-02 21:49:52.299,6.709
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2005,2025-04-02 21:49:52.302,2025-04-02 21:49:59.329,7.027
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2006,2025-04-02 21:49:59.332,2025-04-02 21:50:02.584,3.252
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2007,2025-04-02 21:50:02.587,2025-04-02 21:50:05.953,3.366
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2008,2025-04-02 21:50:05.955,2025-04-02 21:50:08.653,2.698
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2009,2025-04-02 21:50:08.655,2025-04-02 21:50:12.983,4.328
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2010,2025-04-02 21:50:12.986,2025-04-02 21:50:15.766,2.78
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2011,2025-04-02 21:50:15.767,2025-04-02 21:50:22.687,6.92
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2012,2025-04-02 21:50:22.690,2025-04-02 21:50:27.712,5.022
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2013,2025-04-02 21:50:27.714,2025-04-02 21:50:31.692,3.978
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2014,2025-04-02 21:50:31.694,2025-04-02 21:50:34.336,2.642
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2015,2025-04-02 21:50:34.338,2025-04-02 21:50:38.583,4.245
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2016,2025-04-02 21:50:38.585,2025-04-02 21:50:43.052,4.467
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2017,2025-04-02 21:50:43.054,2025-04-02 21:50:49.053,5.999
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2018,2025-04-02 21:50:49.056,2025-04-02 21:50:52.727,3.671
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2019,2025-04-02 21:50:52.728,2025-04-02 21:50:57.292,4.564
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2020,2025-04-02 21:50:57.294,2025-04-02 21:51:01.064,3.77
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2021,2025-04-02 21:51:01.066,2025-04-02 21:51:04.000,2.934
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2022,2025-04-02 21:51:04.002,2025-04-02 21:51:08.693,4.691
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2023,2025-04-02 21:51:08.695,2025-04-02 21:51:12.522,3.827
f43c63f7-4814-4cda-8fb8-a6a19cfbc342,2024,2025-04-02 21:51:12.524,2025-04-02 21:51:16.989,4.465
396f53e6-e4aa-4d49-861d-5cab0e380592,2054,2025-04-02 22:19:12.419,2025-04-02 22:19:17.163,4.744
396f53e6-e4aa-4d49-861d-5cab0e380592,2055,2025-04-02 22:19:17.260,2025-04-02 22:19:21.643,4.383
396f53e6-e4aa-4d49-861d-5cab0e380592,2056,2025-04-02 22:19:21.645,2025-04-02 22:19:25.931,4.286
396f53e6-e4aa-4d49-861d-5cab0e380592,2057,2025-04-02 22:19:25.934,2025-04-02 22:19:29.242,3.308
396f53e6-e4aa-4d49-861d-5cab0e380592,2058,2025-04-02 22:19:29.244,2025-04-02 22:19:33.085,3.841
396f53e6-e4aa-4d49-861d-5cab0e380592,2059,2025-04-02 22:19:33.087,2025-04-02 22:19:36.453,3.366
396f53e6-e4aa-4d49-861d-5cab0e380592,2060,2025-04-02 22:19:36.455,2025-04-02 22:19:39.640,3.185
396f53e6-e4aa-4d49-861d-5cab0e380592,2061,2025-04-02 22:19:39.642,2025-04-02 22:19:43.512,3.87
396f53e6-e4aa-4d49-861d-5cab0e380592,2062,2025-04-02 22:19:43.513,2025-04-02 22:19:46.796,3.283
396f53e6-e4aa-4d49-861d-5cab0e380592,2063,2025-04-02 22:19:46.798,2025-04-02 22:19:50.612,3.814
396f53e6-e4aa-4d49-861d-5cab0e380592,2064,2025-04-02 22:19:50.615,2025-04-02 22:19:55.400,4.785
396f53e6-e4aa-4d49-861d-5cab0e380592,2065,2025-04-02 22:19:55.402,2025-04-02 22:19:59.017,3.615
396f53e6-e4aa-4d49-861d-5cab0e380592,2066,2025-04-02 22:20:04.088,2025-04-02 22:20:07.203,3.115
396f53e6-e4aa-4d49-861d-5cab0e380592,2067,2025-04-02 22:20:07.205,2025-04-02 22:20:09.569,2.364
396f53e6-e4aa-4d49-861d-5cab0e380592,2068,2025-04-02 22:20:09.570,2025-04-02 22:20:14.818,5.248
396f53e6-e4aa-4d49-861d-5cab0e380592,2069,2025-04-02 22:20:14.820,2025-04-02 22:20:18.326,3.506
396f53e6-e4aa-4d49-861d-5cab0e380592,2070,2025-04-02 22:20:18.329,2025-04-02 22:20:22.127,3.798
396f53e6-e4aa-4d49-861d-5cab0e380592,2071,2025-04-02 22:20:22.130,2025-04-02 22:20:26.456,4.326
396f53e6-e4aa-4d49-861d-5cab0e380592,2072,2025-04-02 22:20:26.459,2025-04-02 22:20:29.698,3.239
396f53e6-e4aa-4d49-861d-5cab0e380592,2073,2025-04-02 22:20:29.699,2025-04-02 22:20:32.092,2.393
396f53e6-e4aa-4d49-861d-5cab0e380592,2074,2025-04-02 22:20:32.094,2025-04-02 22:20:37.983,5.889
396f53e6-e4aa-4d49-861d-5cab0e380592,2075,2025-04-02 22:20:37.986,2025-04-02 22:20:41.866,3.88
396f53e6-e4aa-4d49-861d-5cab0e380592,2076,2025-04-02 22:20:41.868,2025-04-02 22:20:46.585,4.717
396f53e6-e4aa-4d49-861d-5cab0e380592,2077,2025-04-02 22:20:46.587,2025-04-02 22:20:49.980,3.393
396f53e6-e4aa-4d49-861d-5cab0e380592,2078,2025-04-02 22:20:49.981,2025-04-02 22:20:52.666,2.685
396f53e6-e4aa-4d49-861d-5cab0e380592,2079,2025-04-02 22:20:52.668,2025-04-02 22:20:55.562,2.894
396f53e6-e4aa-4d49-861d-5cab0e380592,2080,2025-04-02 22:20:55.564,2025-04-02 22:20:59.893,4.329
396f53e6-e4aa-4d49-861d-5cab0e380592,2081,2025-04-02 22:20:59.896,2025-04-02 22:21:03.972,4.076
396f53e6-e4aa-4d49-861d-5cab0e380592,2082,2025-04-02 22:21:03.974,2025-04-02 22:21:07.477,3.503
396f53e6-e4aa-4d49-861d-5cab0e380592,2083,2025-04-02 22:21:07.479,2025-04-02 22:21:11.821,4.342
396f53e6-e4aa-4d49-861d-5cab0e380592,2084,2025-04-02 22:21:11.824,2025-04-02 22:21:16.750,4.926
396f53e6-e4aa-4d49-861d-5cab0e380592,2085,2025-04-02 22:21:16.753,2025-04-02 22:21:21.831,5.078
396f53e6-e4aa-4d49-861d-5cab0e380592,2086,2025-04-02 22:21:21.833,2025-04-02 22:21:24.671,2.838
396f53e6-e4aa-4d49-861d-5cab0e380592,2087,2025-04-02 22:21:24.672,2025-04-02 22:21:29.112,4.44
396f53e6-e4aa-4d49-861d-5cab0e380592,2088,2025-04-02 22:21:29.114,2025-04-02 22:21:31.448,2.334
396f53e6-e4aa-4d49-861d-5cab0e380592,2089,2025-04-02 22:21:31.449,2025-04-02 22:21:36.295,4.846
396f53e6-e4aa-4d49-861d-5cab0e380592,2090,2025-04-02 22:21:36.297,2025-04-02 22:21:40.122,3.825
396f53e6-e4aa-4d49-861d-5cab0e380592,2091,2025-04-02 22:21:40.124,2025-04-02 22:21:43.629,3.505
396f53e6-e4aa-4d49-861d-5cab0e380592,2092,2025-04-02 22:21:43.632,2025-04-02 22:21:47.861,4.229
396f53e6-e4aa-4d49-861d-5cab0e380592,2093,2025-04-02 22:21:47.864,2025-04-02 22:21:59.806,11.942
396f53e6-e4aa-4d49-861d-5cab0e380592,2094,2025-04-02 22:21:59.811,2025-04-02 22:22:07.031,7.22
